revenue_date,customer_id,product_id,quantity,revenue_amount,currency,exchange_rate,domestic_flag,
20231109,00101,00001-A010002,10.000000,12345670.0000,KRW,1.0000,TRUE,
20231130,02380,00001-A010001,100.000000,65400000.0000,KRW,1.0000,TRUE,
20231130,02380,00001-A020001,100.000000,76230000.0000,KRW,1.0000,TRUE,
20231201,00620,00001-A010493,50.000000,1200000.0000,KRW,1.0000,TRUE,
20231201,00620,01016-D010020,3.000000,864000.0000,KRW,1.0000,TRUE,
20231201,00620,01016-D010021,3.000000,837000.0000,KRW,1.0000,TRUE,
20231205,01746,00001-A013854,1.000000,4025700.0000,KRW,1.0000,TRUE,
20231205,01746,00001-A013855,1.000000,4092000.0000,KRW,1.0000,TRUE,
20231205,02380,01016-D010121,200.000000,24.0000,USD,1300.0000,FALSE,
20231211,02126,00001-A011465,10.000000,434000.0000,KRW,1.0000,TRUE,
20231211,02126,00001-A011485,20.000000,136000.0000,KRW,1.0000,TRUE,
20231218,02124,01016-D010316,50.000000,153500.0000,KRW,1.0000,TRUE,
20231218,02124,01016-D011625,130.000000,104000.0000,KRW,1.0000,TRUE,
20240102,00668,00001-A013309,450.000000,15750.0000,USD,1299.3000,FALSE,
20240102,00668,00001-A013313,576.000000,22464.0000,USD,1299.3000,FALSE,
20240102,00668,00001-A190001,100.000000,3500.0000,USD,1308.8000,FALSE,
20240102,00668,00001-A190002,218.000000,7630.0000,USD,1308.8000,FALSE,
20240102,00668,00001-A190323,7.000000,88.2000,USD,1308.8000,FALSE,
20240102,00668,01016-D011012,346.000000,3806.0000,USD,1299.3000,FALSE,
20240102,02364,00001-A190001,300.000000,10500.0000,USD,1289.4000,FALSE,
20240102,03618,00001-A011480,11.000000,4290000.0000,KRW,1.0000,TRUE,
20240103,00668,00001-A011915,24.000000,864.0000,USD,1308.8000,FALSE,
20240103,00668,00001-A013310,48.000000,1632.0000,USD,1308.8000,FALSE,
20240103,00668,00001-A013311,12.000000,432.0000,USD,1308.8000,FALSE,
20240103,00668,01016-D013109,1.000000,1.7300,USD,1308.8000,FALSE,
20240103,00668,01016-D090029,98.000000,3430.0000,USD,1308.8000,FALSE,
20240103,00668,01016-D090030,26.000000,910.0000,USD,1308.8000,FALSE,
20240103,01012,01016-D010706,10.000000,1000.0000,KRW,1.0000,TRUE,
20240103,01012,01016-D010729,30.000000,5100.0000,KRW,1.0000,TRUE,
20240103,01012,01016-D010781,35.000000,3150.0000,KRW,1.0000,TRUE,
20240103,01012,01016-D010839,4.000000,6480.0000,KRW,1.0000,TRUE,
20240103,01012,01016-D010895,7.000000,2520.0000,KRW,1.0000,TRUE,
20240103,01012,01016-D010907,5.000000,48700.0000,KRW,1.0000,TRUE,
20240103,01012,01016-D010944,2.000000,5200.0000,KRW,1.0000,TRUE,
20240103,01012,01016-D010987,5.000000,56850.0000,KRW,1.0000,TRUE,
20240103,01012,01016-D010989,2.000000,23400.0000,KRW,1.0000,TRUE,
20240103,01012,01016-D010991,16.000000,204160.0000,KRW,1.0000,TRUE,
20240103,01012,01016-D010993,2.000000,27400.0000,KRW,1.0000,TRUE,
20240103,01012,01016-D011569,9.000000,131580.0000,KRW,1.0000,TRUE,
20240103,01012,01016-D013221,98.000000,49000.0000,KRW,1.0000,TRUE,
20240103,01012,01016-D013532,5.000000,2250.0000,KRW,1.0000,TRUE,
20240103,01012,01016-D013544,2.000000,14100.0000,KRW,1.0000,TRUE,
20240103,02189,01016-D010112,6.000000,1500.0000,KRW,1.0000,TRUE,
20240103,02380,00001-A010959,200.000000,492.0000,USD,1299.3000,FALSE,
20240103,02380,01016-D010133,400.000000,400.0000,USD,1299.3000,FALSE,
20240103,02380,01016-D010259,900.000000,66.0000,USD,1299.3000,FALSE,
20240103,02380,01016-D010278,800.000000,0.0000,USD,1299.3000,FALSE,
20240103,02380,01016-D010520,100.000000,0.0000,USD,1299.3000,FALSE,
20240103,02380,01016-D010531,100.000000,0.0000,USD,1299.3000,FALSE,
20240103,02380,01016-D010536,100.000000,5082.0000,USD,1299.3000,FALSE,
20240103,02380,01016-D010540,200.000000,0.0000,USD,1299.3000,FALSE,
20240103,02380,01016-D012663,250.000000,30.0000,USD,1299.3000,FALSE,
20240103,02753,00001-A010677,30.000000,2171130.0000,KRW,1.0000,TRUE,
20240103,03395,00001-A012963,20.000000,198000.0000,KRW,1.0000,TRUE,
20240103,03395,00001-A012964,20.000000,166000.0000,KRW,1.0000,TRUE,
20240105,00320,01016-D011438,18.000000,37800.0000,KRW,1.0000,TRUE,
20240105,00320,01016-D011500,18.000000,59400.0000,KRW,1.0000,TRUE,
20240105,00668,00001-A011664,7.000000,336.0000,USD,1310.2000,FALSE,
20240105,00668,00001-A011884,13.000000,520.0000,USD,1310.2000,FALSE,
20240105,00668,00001-A013311,600.000000,21600.0000,USD,1310.2000,FALSE,
20240105,00668,00001-A013312,184.000000,7176.0000,USD,1310.2000,FALSE,
20240105,00668,00001-A020079,6.000000,2442.0000,USD,1310.2000,FALSE,
20240105,00668,01016-D011028,3.000000,540.0000,USD,1310.2000,FALSE,
20240105,00668,01016-D040280,40.000000,1040.0000,USD,1310.2000,FALSE,
20240105,00668,01016-D090030,100.000000,3500.0000,USD,1310.2000,FALSE,
20240105,01012,01016-D010944,10.000000,24400.0000,KRW,1.0000,TRUE,
20240105,01012,01016-D010989,10.000000,116800.0000,KRW,1.0000,TRUE,
20240105,01012,01016-D010993,10.000000,136600.0000,KRW,1.0000,TRUE,
20240105,01012,01016-D013544,10.000000,68400.0000,KRW,1.0000,TRUE,
20240105,01549,00001-A013910,8.000000,200000.0000,KRW,1.0000,TRUE,
20240105,01992,01016-D011570,20.000000,20000.0000,KRW,1.0000,TRUE,
20240105,02976,00001-A012769,2.000000,480836.0000,KRW,1.0000,TRUE,
20240105,02976,01016-D010440,200.000000,193200.0000,KRW,1.0000,TRUE,
20240105,02976,01016-D010793,85.000000,272000.0000,KRW,1.0000,TRUE,
20240105,02976,01016-D013294,11.000000,102410.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A010003,70.000000,287000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A010004,20.000000,84000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A010007,1.000000,4800.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A010029,700.000000,4060000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A010031,150.000000,990000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A010032,50.000000,350000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A010038,50.000000,290000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A010051,5.000000,94500.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A010073,30.000000,204000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A010078,50.000000,282500.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A010079,100.000000,990000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A010093,190.000000,4066000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A010137,345.000000,19518500.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A010138,25.000000,2967500.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A010140,320.000000,39776000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A010143,10.000000,669000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A010145,5.000000,395000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A010147,60.000000,5274000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A010194,5.000000,2064150.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A010245,350.000000,2345000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A010269,5.000000,380000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A010307,5.000000,2117500.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A010322,20.000000,169200.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A010339,10.000000,186000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A010351,5.000000,380000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A010376,5.000000,3072000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A010647,10.000000,795000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A010653,5.000000,339000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A010754,10.000000,146000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A010767,30.000000,234000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A010848,25.000000,67500.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A010873,70.000000,6958000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A010876,25.000000,2500000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A010889,5.000000,2644500.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A010891,40.000000,9184000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A010987,5.000000,37500.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011030,5.000000,26000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011038,5.000000,86000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011044,11.000000,3895100.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011064,40.000000,10732000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011065,50.000000,12495000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011066,30.000000,7455000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011067,20.000000,3586000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011082,80.000000,208000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011127,33.000000,3771900.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011128,10.000000,5257000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011139,10.000000,330000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011145,15.000000,1651500.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011198,222.000000,888000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011220,5.000000,362000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011224,22.000000,5566000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011227,22.000000,106700.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011234,15.000000,3234000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011249,5.000000,282500.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011259,22.000000,45100.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011260,44.000000,104720.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011261,11.000000,1936000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011262,22.000000,4576000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011263,16.000000,6576000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011264,11.000000,4840000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011272,11.000000,32670.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011273,11.000000,687500.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011275,5.000000,35500.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011297,11.000000,4089030.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011307,70.000000,10283000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011308,50.000000,7345000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011313,200.000000,10510000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011394,10.000000,1591000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011395,30.000000,5541000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011428,150.000000,3405000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011432,20.000000,2242000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011451,100.000000,691000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011480,5.000000,1735500.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011622,50.000000,3650000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011623,50.000000,3775000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011624,60.000000,1632000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011669,210.000000,1323000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011678,10.000000,361000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011682,6.000000,756000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011683,400.000000,11040000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011745,10.000000,1251000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011838,20.000000,1690000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011845,350.000000,7980000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011849,20.000000,2862000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011858,5.000000,117000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011880,50.000000,350000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011903,70.000000,2261000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011909,30.000000,2289000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011937,50.000000,200000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011960,30.000000,5604000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011966,20.000000,354800.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011979,5.000000,637500.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A011980,6.000000,864000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A012025,17.000000,2283100.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A012059,6.000000,792000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A012075,10.000000,1446000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A012076,40.000000,5664000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A012215,2.000000,56080.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A012217,10.000000,225700.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A012218,10.000000,212300.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A012264,100.000000,360000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A012283,30.000000,120000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A012285,5.000000,22000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A012300,5.000000,228000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A012324,16.000000,2886400.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A012344,30.000000,258000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A012399,10.000000,128000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A012425,40.000000,8604000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A012562,15.000000,2602500.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A012601,25.000000,7757500.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A012602,10.000000,2666000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A012603,20.000000,584000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A012646,28.000000,4018000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A012656,10.000000,3030000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A012672,5.000000,1913500.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A012679,20.000000,1282000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A012684,27.000000,523800.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A012685,5.000000,1764500.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A012746,10.000000,336000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A012747,10.000000,423000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A012844,5.000000,237000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A012928,30.000000,609000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A012934,15.000000,7411500.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A012935,10.000000,4893000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A012936,15.000000,6721500.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A013037,5.000000,147000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A013038,35.000000,13769000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A013039,40.000000,7268000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A013041,10.000000,4099000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A013049,20.000000,416000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A013051,40.000000,2024000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A013983,10.000000,548000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A020023,11.000000,5049000.0000,KRW,1.0000,TRUE,
20240107,00113,00001-A020135,1.000000,450000.0000,KRW,1.0000,TRUE,
20240107,00113,00692-D090001,20.000000,4502800.0000,KRW,1.0000,TRUE,
20240107,00113,01016-D010004,20.000000,1095000.0000,KRW,1.0000,TRUE,
20240107,00113,01016-D010284,10.000000,4700.0000,KRW,1.0000,TRUE,
20240107,00113,01016-D010322,20.000000,34000.0000,KRW,1.0000,TRUE,
20240107,00113,01016-D010339,3.000000,4800.0000,KRW,1.0000,TRUE,
20240107,00113,01016-D010357,5.000000,13000.0000,KRW,1.0000,TRUE,
20240107,00113,01016-D010376,5.000000,18000.0000,KRW,1.0000,TRUE,
20240107,00113,01016-D010407,15.000000,108000.0000,KRW,1.0000,TRUE,
20240107,00113,01016-D010409,10.000000,55000.0000,KRW,1.0000,TRUE,
20240107,00113,01016-D010431,6.000000,9480.0000,KRW,1.0000,TRUE,
20240107,00113,01016-D010447,237.000000,284400.0000,KRW,1.0000,TRUE,
20240107,00113,01016-D010467,8.000000,21760.0000,KRW,1.0000,TRUE,
20240107,00113,01016-D010474,9.000000,24210.0000,KRW,1.0000,TRUE,
20240107,00113,01016-D010484,62.000000,179800.0000,KRW,1.0000,TRUE,
20240107,00113,01016-D010493,45.000000,198000.0000,KRW,1.0000,TRUE,
20240107,00113,01016-D010503,100.000000,340000.0000,KRW,1.0000,TRUE,
20240107,00113,01016-D010504,110.000000,587600.0000,KRW,1.0000,TRUE,
20240107,00113,01016-D010548,5.000000,53500.0000,KRW,1.0000,TRUE,
20240107,00113,01016-D010556,5.000000,110000.0000,KRW,1.0000,TRUE,
20240107,00113,01016-D010674,40.000000,25200.0000,KRW,1.0000,TRUE,
20240107,00113,01016-D011037,120.000000,312000.0000,KRW,1.0000,TRUE,
20240107,00113,01016-D011294,11.000000,570680.0000,KRW,1.0000,TRUE,
20240107,00113,01016-D011295,11.000000,369600.0000,KRW,1.0000,TRUE,
20240107,00113,01016-D012059,10.000000,762000.0000,KRW,1.0000,TRUE,
20240107,00113,01016-D012698,1000.000000,220000.0000,KRW,1.0000,TRUE,
20240107,00113,01016-D012917,10.000000,4000.0000,KRW,1.0000,TRUE,
20240107,00113,01016-D040042,15.000000,15000.0000,KRW,1.0000,TRUE,
20240107,00113,01016-D040044,150.000000,630000.0000,KRW,1.0000,TRUE,
20240107,00113,01016-D040150,10.000000,10000.0000,KRW,1.0000,TRUE,
20240107,00113,01016-D040328,15.000000,15000.0000,KRW,1.0000,TRUE,
20240107,00979,00001-A011217,6.000000,684000.0000,KRW,1.0000,TRUE,
20240107,00979,00001-A011220,6.000000,633000.0000,KRW,1.0000,TRUE,
20240107,00979,00001-A011246,25.000000,750000.0000,KRW,1.0000,TRUE,
20240107,00979,00001-A011445,18.000000,21960000.0000,KRW,1.0000,TRUE,
20240107,00979,00001-A011588,2.000000,126000.0000,KRW,1.0000,TRUE,
20240107,00979,00001-A013073,6.000000,144000.0000,KRW,1.0000,TRUE,
20240107,00979,00001-A013155,10.000000,12500000.0000,KRW,1.0000,TRUE,
20240107,00979,00001-A013352,3.000000,9114000.0000,KRW,1.0000,TRUE,
20240107,00979,01016-D010372,8.000000,37600.0000,KRW,1.0000,TRUE,
20240107,00979,01016-D010888,120.000000,21600.0000,KRW,1.0000,TRUE,
20240107,00979,01016-D010985,12.000000,154800.0000,KRW,1.0000,TRUE,
20240107,00979,01016-D011743,4.000000,36400.0000,KRW,1.0000,TRUE,
20240107,00979,01016-D011745,2.000000,190000.0000,KRW,1.0000,TRUE,
20240107,00979,01016-D011746,16.000000,160000.0000,KRW,1.0000,TRUE,
20240107,00979,01016-D011747,4.000000,53200.0000,KRW,1.0000,TRUE,
20240107,00979,01016-D011748,4.000000,68000.0000,KRW,1.0000,TRUE,
20240107,00979,01016-D011749,8.000000,116000.0000,KRW,1.0000,TRUE,
20240107,00979,01016-D011750,8.000000,106400.0000,KRW,1.0000,TRUE,
20240107,00979,01016-D011751,4.000000,63200.0000,KRW,1.0000,TRUE,
20240107,00979,01016-D012171,40.000000,168000.0000,KRW,1.0000,TRUE,
20240107,00979,01016-D012172,130.000000,676000.0000,KRW,1.0000,TRUE,
20240107,00979,01016-D040016,10.000000,660000.0000,KRW,1.0000,TRUE,
20240107,00979,01789-D040006,25.000000,212500.0000,KRW,1.0000,TRUE,
20240109,00672,01016-D013317,72.000000,900.0000,USD,1313.7000,FALSE,
20240109,00672,01016-D013318,18.000000,773.1000,USD,1313.7000,FALSE,
20240109,00672,01016-D013319,36.000000,1004.4000,USD,1313.7000,FALSE,
20240109,00672,01016-D013320,36.000000,1137.6000,USD,1313.7000,FALSE,
20240109,00672,01016-D013321,18.000000,1614.6000,USD,1313.7000,FALSE,
20240109,00672,01016-D013322,72.000000,1058.4000,USD,1313.7000,FALSE,
20240109,00672,01016-D013323,36.000000,1137.6000,USD,1313.7000,FALSE,
20240109,00672,01016-D013324,18.000000,773.1000,USD,1313.7000,FALSE,
20240109,00672,01016-D013325,18.000000,1614.6000,USD,1313.7000,FALSE,
20240109,00677,00001-A020243,11.000000,4301000.0000,KRW,1.0000,TRUE,
20240109,01741,00001-A190339,2.000000,5.9200,USD,1312.1000,FALSE,
20240109,01741,01016-D011418,2.000000,6.0400,USD,1312.1000,FALSE,
20240109,01741,01016-D011497,30.000000,21.0000,USD,1312.1000,FALSE,
20240109,01741,01016-D011498,25.000000,2085.5000,USD,1312.1000,FALSE,
20240109,01741,01016-D012448,5.000000,13.6000,USD,1312.1000,FALSE,
20240109,01741,01016-D013581,1.000000,124.4600,USD,1312.1000,FALSE,
20240109,01741,01016-D013729,50.000000,1239.0000,USD,1312.1000,FALSE,
20240109,01741,01016-D013730,25.000000,3050.2500,USD,1312.1000,FALSE,
20240109,01741,01016-D013731,13.000000,1586.1300,USD,1312.1000,FALSE,
20240109,01741,01016-D013732,13.000000,1007.6300,USD,1312.1000,FALSE,
20240109,01741,01016-D040320,1.000000,1000.0000,USD,1312.1000,FALSE,
20240109,01746,01016-D040336,1.000000,6000000.0000,KRW,1.0000,TRUE,
20240109,02815,01016-D013074,14.000000,1569400.0000,KRW,1.0000,TRUE,
20240109,03543,01016-D012864,8.000000,32.0000,USD,1314.8000,FALSE,
20240110,00144,01016-D010253,100.000000,60000.0000,KRW,1.0000,TRUE,
20240110,00144,01016-D010356,100.000000,600000.0000,KRW,1.0000,TRUE,
20240110,01012,01016-D010123,10.000000,1200.0000,KRW,1.0000,TRUE,
20240110,01012,01016-D010709,1.000000,2900.0000,KRW,1.0000,TRUE,
20240110,01012,01016-D010740,4.000000,1120.0000,KRW,1.0000,TRUE,
20240110,01012,01016-D010842,1.000000,2320.0000,KRW,1.0000,TRUE,
20240110,01012,01016-D010968,4.000000,61720.0000,KRW,1.0000,TRUE,
20240110,01012,01016-D012310,2.000000,27840.0000,KRW,1.0000,TRUE,
20240110,01012,01016-D013532,4.000000,1800.0000,KRW,1.0000,TRUE,
20240110,01549,01016-D010052,50.000000,7000.0000,KRW,1.0000,TRUE,
20240110,01549,01016-D010068,50.000000,16000.0000,KRW,1.0000,TRUE,
20240110,01549,01016-D010123,50.000000,8500.0000,KRW,1.0000,TRUE,
20240110,01549,01016-D010137,50.000000,13000.0000,KRW,1.0000,TRUE,
20240110,01549,01016-D010143,50.000000,17500.0000,KRW,1.0000,TRUE,
20240110,01549,01016-D010168,50.000000,38000.0000,KRW,1.0000,TRUE,
20240110,01549,01016-D010175,50.000000,44500.0000,KRW,1.0000,TRUE,
20240110,02118,00001-A010128,1.000000,101.9100,USD,1316.0000,FALSE,
20240110,02118,00001-A010129,1.000000,105.0700,USD,1316.0000,FALSE,
20240110,02118,00001-A010446,6.000000,347.5800,USD,1316.0000,FALSE,
20240110,02118,00001-A010447,1.000000,60.4800,USD,1316.0000,FALSE,
20240110,02118,00001-A010448,1.000000,63.0300,USD,1316.0000,FALSE,
20240110,02118,00001-A010898,400.000000,4600.0000,USD,1316.0000,FALSE,
20240110,02118,00001-A020002,12.000000,3600.0000,USD,1316.0000,FALSE,
20240110,02118,01016-D010025,12.000000,316.8000,USD,1316.0000,FALSE,
20240110,02118,01016-D010245,6.000000,102.0000,USD,1316.0000,FALSE,
20240110,02118,01016-D010263,12.000000,12.0000,USD,1316.0000,FALSE,
20240110,02118,01016-D010866,6.000000,84.0000,USD,1316.0000,FALSE,
20240110,02118,01016-D010930,12.000000,78.0000,USD,1316.0000,FALSE,
20240110,02118,01016-D010931,12.000000,138.0000,USD,1316.0000,FALSE,
20240110,02118,01016-D010932,18.000000,203.9400,USD,1316.0000,FALSE,
20240110,02118,01016-D010934,12.000000,5.0400,USD,1316.0000,FALSE,
20240110,02118,01016-D010936,12.000000,114.0000,USD,1316.0000,FALSE,
20240110,02118,01016-D010964,12.000000,8.7600,USD,1316.0000,FALSE,
20240110,02118,01016-D011090,3.000000,3.1500,USD,1316.0000,FALSE,
20240110,02118,01016-D011098,1.000000,20.9400,USD,1316.0000,FALSE,
20240110,02118,01016-D011137,12.000000,22.8000,USD,1316.0000,FALSE,
20240110,02118,01016-D011138,12.000000,8.7600,USD,1316.0000,FALSE,
20240110,02118,01016-D012071,6.000000,72.0000,USD,1316.0000,FALSE,
20240110,02118,01016-D012073,18.000000,7.2000,USD,1316.0000,FALSE,
20240110,02118,01016-D012393,6.000000,102.0000,USD,1316.0000,FALSE,
20240110,02118,01016-D012601,6.000000,48.0000,USD,1316.0000,FALSE,
20240110,02118,01016-D012873,6.000000,12.0000,USD,1316.0000,FALSE,
20240110,02118,01016-D012874,6.000000,9.9000,USD,1316.0000,FALSE,
20240110,02118,01016-D012881,6.000000,4.2000,USD,1316.0000,FALSE,
20240110,02118,01016-D012890,12.000000,1.9200,USD,1316.0000,FALSE,
20240110,02118,01016-D013722,12.000000,4.0800,USD,1316.0000,FALSE,
20240110,03731,01016-D010664,10.000000,150000.0000,KRW,1.0000,TRUE,
20240111,00667,00001-A010003,351.000000,1137.2400,USD,1320.1000,FALSE,
20240111,00667,00001-A010006,100.000000,351.0000,USD,1320.1000,FALSE,
20240111,00667,00001-A010029,500.000000,2210.0000,USD,1320.1000,FALSE,
20240111,00667,00001-A010041,50.000000,527.0000,USD,1320.1000,FALSE,
20240111,00667,00001-A010074,194.000000,1004.9200,USD,1320.1000,FALSE,
20240111,00667,00001-A010075,257.000000,1629.3800,USD,1320.1000,FALSE,
20240111,00667,00001-A010079,50.000000,138.4000,USD,1320.1000,FALSE,
20240111,00667,00001-A010136,256.000000,18128.6800,USD,1320.1000,FALSE,
20240111,00667,00001-A010143,15.000000,769.6500,USD,1320.1000,FALSE,
20240111,00667,00001-A010192,11.000000,4649.7000,USD,1320.1000,FALSE,
20240111,00667,00001-A010264,30.000000,973.8000,USD,1320.1000,FALSE,
20240111,00667,00001-A010566,200.000000,1319.0000,USD,1320.1000,FALSE,
20240111,00667,00001-A010573,35.000000,236.6000,USD,1320.1000,FALSE,
20240111,00667,00001-A010576,197.000000,2699.3700,USD,1320.1000,FALSE,
20240111,00667,00001-A010578,23.000000,179.8600,USD,1320.1000,FALSE,
