CD_PARTNER,supplier_name,component_product_id,po_date,receipt_date,po_qty,unit_price,currency,status,
00101,중앙산업,00897-C010001,20231107,20231107,10.000000,3042000.000000,KRW,F,
00101,중앙산업,00897-C010002,20231107,20231107,5.000000,1402000.000000,KRW,F,
00101,중앙산업,00897-C010003,20231107,20231107,5.000000,2782500.000000,KRW,F,
00101,중앙산업,00897-C010001,20231108,20231108,3000.000000,3042000.000000,KRW,F,
00101,중앙산업,00897-C010002,20231108,20231108,2000.000000,1402000.000000,KRW,F,
00111,(주)아이마켓코리아,00700-C030020,20231108,20231108,100.000000,198000.000000,CNY,F,
00111,(주)아이마켓코리아,00700-C030022,20231108,20231108,200.000000,100000.000000,CNY,F,
01016,(주)그로피아,01016-D010264,20231110,20231117,10.000000,257.400000,KRW,F,
01016,(주)그로피아,01016-D010310,20231110,20231117,6.000000,1280.400000,KRW,F,
01016,(주)그로피아,01016-D010686,20231110,20231121,50.000000,911.900000,KRW,F,
01016,(주)그로피아,01016-D010725,20231110,20231121,30.000000,151.800000,KRW,F,
01016,(주)그로피아,01016-D010740,20231110,20231121,40.000000,352.000000,KRW,F,
01016,(주)그로피아,01016-D012745,20231110,20231121,30.000000,6160.000000,KRW,F,
01016,(주)그로피아,01016-D012780,20231110,20231121,30.000000,4180.000000,KRW,F,
01016,(주)그로피아,01016-D010296,20231113,20231122,50.000000,594.000000,KRW,F,
01016,(주)그로피아,01016-D010344,20231113,20231122,140.000000,1897.500000,KRW,F,
01016,(주)그로피아,01016-D010452,20231113,20231124,10.000000,1158.300000,KRW,F,
01016,(주)그로피아,01016-D010621,20231113,20231124,50.000000,2736.800000,KRW,F,
01016,(주)그로피아,01016-D010682,20231113,20231124,3.000000,29700.000000,KRW,F,
01016,(주)그로피아,01016-D011037,20231113,20231130,20.000000,2750.000000,KRW,F,
01016,(주)그로피아,01016-D011294,20231113,20231127,36.000000,34602.700000,KRW,F,
01016,(주)그로피아,01016-D010283,20231114,20231122,15.000000,447.700000,KRW,F,
01016,(주)그로피아,01016-D010308,20231114,20231122,12.000000,853.600000,KRW,F,
01016,(주)그로피아,01016-D010452,20231114,20231127,35.000000,1158.300000,KRW,F,
01016,(주)그로피아,01016-D010504,20231114,20231130,100.000000,6078.600000,KRW,F,
01016,(주)그로피아,01016-D010618,20231114,20231121,20.000000,1742.400000,KRW,F,
01016,(주)그로피아,01016-D010625,20231114,20231130,100.000000,3256.000000,KRW,F,
01016,(주)그로피아,01016-D010782,20231114,20231122,18.000000,1718.200000,KRW,F,
01016,(주)그로피아,01016-D011148,20231114,20231130,50.000000,1078.000000,KRW,F,
01016,(주)그로피아,01016-D013664,20231114,20231117,10.000000,136.000000,KRW,F,
02748,주식회사 메카로,02748-D090011,20231114,20231117,10.000000,200000.000000,KRW,F,
01016,(주)그로피아,01016-D010040,20231115,20231121,60.000000,60.500000,KRW,F,
01016,(주)그로피아,01016-D010047,20231115,20231121,4.000000,81.400000,KRW,F,
01016,(주)그로피아,01016-D010040,20231116,20231123,10.000000,60.500000,KRW,F,
01016,(주)그로피아,01016-D010052,20231116,20231129,10.000000,94.600000,KRW,F,
01016,(주)그로피아,01016-D010119,20231116,20231130,8.000000,94.600000,KRW,C,
01016,(주)그로피아,01016-D010126,20231116,20231123,100.000000,115.500000,KRW,C,
01016,(주)그로피아,01016-D010141,20231116,20231123,2.000000,216.700000,KRW,C,
01016,(주)그로피아,01016-D010149,20231116,20231123,2.000000,284.900000,KRW,C,
01016,(주)그로피아,01016-D010161,20231116,20231123,1.000000,392.700000,KRW,C,
01016,(주)그로피아,01016-D010179,20231116,20231123,2.000000,643.500000,KRW,C,
01016,(주)그로피아,01016-D010187,20231116,20231123,1.000000,786.500000,KRW,C,
01016,(주)그로피아,01016-D010202,20231116,20231123,1.000000,1166.000000,KRW,C,
01016,(주)그로피아,01016-D010214,20231116,20231123,5.000000,1705.000000,KRW,F,
01016,(주)그로피아,01016-D010254,20231116,20231123,2.000000,149.600000,KRW,C,
01016,(주)그로피아,01016-D010264,20231116,20231123,2.000000,257.400000,KRW,C,
01016,(주)그로피아,01016-D010276,20231116,20231123,1.000000,379.500000,KRW,C,
01016,(주)그로피아,01016-D010296,20231116,20231123,1.000000,594.000000,KRW,C,
01016,(주)그로피아,01016-D010299,20231116,20231123,1.000000,636.900000,KRW,F,
01016,(주)그로피아,01016-D010315,20231116,20231123,1.000000,1023.000000,KRW,C,
01016,(주)그로피아,01016-D010328,20231116,20231123,1.000000,1389.300000,KRW,F,
01016,(주)그로피아,01016-D010337,20231116,20231130,8.000000,1518.000000,KRW,F,
01016,(주)그로피아,01016-D010344,20231116,20231123,10.000000,1897.500000,KRW,C,
01016,(주)그로피아,01016-D010365,20231116,20231123,3.000000,3042.600000,KRW,C,
01016,(주)그로피아,01016-D010371,20231116,20231123,1.000000,3140.500000,KRW,C,
01016,(주)그로피아,01016-D010374,20231116,20231123,3.000000,3407.800000,KRW,C,
01016,(주)그로피아,01016-D010389,20231116,20231123,1.000000,5612.200000,KRW,C,
01016,(주)그로피아,01016-D010399,20231116,20231123,1.000000,6354.700000,KRW,F,
01016,(주)그로피아,01016-D010413,20231116,20231123,1.000000,7700.000000,KRW,C,
01016,(주)그로피아,01016-D010421,20231116,20231123,100.000000,9060.700000,KRW,C,
01016,(주)그로피아,01016-D010441,20231116,20231123,100.000000,965.800000,KRW,F,
01016,(주)그로피아,01016-D010467,20231116,20231208,50.000000,2322.100000,KRW,F,
01016,(주)그로피아,01016-D010469,20231116,20231123,50.000000,2359.500000,KRW,C,
01016,(주)그로피아,01016-D010536,20231116,20231123,1.000000,10337.800000,KRW,F,
01016,(주)그로피아,01016-D010548,20231116,20231208,45.000000,15391.200000,KRW,F,
01016,(주)그로피아,01016-D010682,20231116,20231129,8.000000,29700.000000,KRW,F,
01016,(주)그로피아,01016-D011499,20231116,20231123,100.000000,78.000000,KRW,C,
01016,(주)그로피아,01016-D011574,20231116,20231130,18.000000,3850.000000,KRW,F,
01016,(주)그로피아,01016-D040012,20231116,20231208,130.000000,4015.000000,KRW,C,
01016,(주)그로피아,01016-D040016,20231116,20231130,50.000000,56100.000000,KRW,F,
01016,(주)그로피아,01016-D040044,20231116,20231208,100.000000,2530.000000,KRW,C,
01016,(주)그로피아,01016-D040150,20231116,20231208,50.000000,2816.000000,KRW,C,
02748,주식회사 메카로,02748-D090007,20231116,20231130,20.000000,200000.000000,KRW,F,
02748,주식회사 메카로,02748-D090011,20231116,20231128,5.000000,200000.000000,KRW,F,
02748,주식회사 메카로,02748-D090011,20231116,20231130,20.000000,200000.000000,KRW,F,
00692,엘티에스(Leading Trust Solution),00692-D090002,20231117,20231130,2500.000000,4025.000000,KRW,C,
00897,한국사이언스코 주식회사,00897-C010003,20231117,20231117,30000.000000,2782500.000000,KRW,F,
00897,한국사이언스코 주식회사,00897-C010004,20231117,20231117,5.000000,4585600.000000,KRW,C,
00897,한국사이언스코 주식회사,00897-C010005,20231117,20231117,20.000000,2940000.000000,KRW,C,
00897,한국사이언스코 주식회사,00897-C010007,20231117,20231117,35.000000,2370000.000000,KRW,C,
00897,한국사이언스코 주식회사,00897-C010017,20231117,20231117,50.000000,2200000.000000,KRW,C,
01016,(주)그로피아,01016-D010033,20231117,20231124,2.000000,60.500000,KRW,C,
01016,(주)그로피아,01016-D010069,20231117,20231124,20.000000,314.600000,KRW,C,
01016,(주)그로피아,01016-D010072,20231117,20231124,2.000000,237.600000,KRW,C,
01016,(주)그로피아,01016-D010077,20231117,20231124,1.000000,311.300000,KRW,C,
01016,(주)그로피아,01016-D010116,20231117,20231124,1.000000,94.600000,KRW,C,
01016,(주)그로피아,01016-D010119,20231117,20231124,5.000000,94.600000,KRW,C,
01016,(주)그로피아,01016-D010159,20231117,20231124,16.000000,379.500000,KRW,C,
01016,(주)그로피아,01016-D010179,20231117,20231124,36.000000,643.500000,KRW,C,
01016,(주)그로피아,01016-D010181,20231117,20231124,1.000000,684.200000,KRW,C,
01016,(주)그로피아,01016-D010256,20231117,20231117,35.000000,156.200000,KRW,F,
01016,(주)그로피아,01016-D010257,20231117,20231117,15.000000,234.300000,KRW,F,
01016,(주)그로피아,01016-D010258,20231117,20231117,20.000000,169.400000,KRW,F,
01016,(주)그로피아,01016-D010259,20231117,20231117,36.000000,196.900000,KRW,F,
01016,(주)그로피아,01016-D010260,20231117,20231117,11.000000,216.700000,KRW,F,
01016,(주)그로피아,01016-D010260,20231117,20231124,5.000000,216.700000,KRW,C,
01016,(주)그로피아,01016-D010261,20231117,20231117,13.000000,325.600000,KRW,F,
01016,(주)그로피아,01016-D010262,20231117,20231117,15.000000,244.200000,KRW,F,
01016,(주)그로피아,01016-D010263,20231117,20231117,20.000000,805.000000,KRW,F,
01016,(주)그로피아,01016-D010264,20231117,20231117,17.000000,257.400000,KRW,F,
01016,(주)그로피아,01016-D010266,20231117,20231124,2.000000,284.900000,KRW,C,
01016,(주)그로피아,01016-D010274,20231117,20231130,20.000000,366.300000,KRW,C,
01016,(주)그로피아,01016-D010322,20231117,20231207,60.000000,1233.100000,KRW,C,
01016,(주)그로피아,01016-D010374,20231117,20231124,1.000000,3407.800000,KRW,C,
01016,(주)그로피아,01016-D010376,20231117,20231130,15.000000,4460.500000,KRW,C,
01016,(주)그로피아,01016-D010423,20231117,20231124,5.000000,9563.400000,KRW,C,
01016,(주)그로피아,01016-D010434,20231117,20231124,5.000000,508.200000,KRW,C,
01016,(주)그로피아,01016-D010503,20231117,20231207,400.000000,3960.000000,KRW,F,
01016,(주)그로피아,01016-D010538,20231117,20231124,5.000000,10512.700000,KRW,C,
01016,(주)그로피아,01016-D010546,20231117,20231124,5.000000,14287.900000,KRW,C,
01016,(주)그로피아,01016-D010548,20231117,20231124,5.000000,15391.200000,KRW,C,
01016,(주)그로피아,01016-D010548,20231117,20231207,25.000000,15391.200000,KRW,C,
01016,(주)그로피아,01016-D010924,20231117,20231207,310.000000,9350.000000,KRW,C,
01016,(주)그로피아,01016-D011048,20231117,20231207,2.000000,20323.600000,KRW,F,
01016,(주)그로피아,01016-D011499,20231117,20231124,2.000000,78.000000,KRW,C,
01016,(주)그로피아,01016-D011843,20231117,20231215,30.000000,4950.000000,KRW,F,
01016,(주)그로피아,01016-D012171,20231117,20231129,60.000000,3949.000000,KRW,C,
01016,(주)그로피아,01016-D013673,20231117,20231117,2.000000,480000.000000,KRW,C,
01016,(주)그로피아,01016-D013674,20231117,20231117,2.000000,480000.000000,KRW,C,
01016,(주)그로피아,01016-D013696,20231117,20231124,2.000000,81.000000,KRW,C,
01016,(주)그로피아,01016-D040008,20231117,20231130,10.000000,44000.000000,KRW,C,
01016,(주)그로피아,01016-D040012,20231117,20231207,40.000000,4015.000000,KRW,C,
01016,(주)그로피아,01016-D040021,20231117,20231130,10.000000,47300.000000,KRW,C,
01016,(주)그로피아,01016-D040044,20231117,20231207,1000.000000,2530.000000,KRW,C,
02748,주식회사 메카로,02748-D090007,20231117,20231215,14.000000,200000.000000,KRW,C,
00113,에스케이하이닉스(주),01016-D010446,20231120,20231130,20.000000,781.000000,KRW,F,
00113,에스케이하이닉스(주),01016-D010455,20231120,20231130,10.000000,1798.500000,KRW,F,
00113,에스케이하이닉스(주),01016-D010486,20231120,20231207,20.000000,2454.100000,KRW,F,
01016,(주)그로피아,01016-D010020,20231120,20231201,3.000000,266200.000000,KRW,C,
01016,(주)그로피아,01016-D010052,20231120,20231128,10.000000,94.600000,KRW,C,
01016,(주)그로피아,01016-D010096,20231120,20231129,50.000000,812.900000,KRW,C,
01016,(주)그로피아,01016-D010111,20231120,20231127,40.000000,88.000000,KRW,C,
01016,(주)그로피아,01016-D010121,20231120,20231128,30.000000,101.200000,KRW,C,
01016,(주)그로피아,01016-D010137,20231120,20231128,30.000000,176.000000,KRW,F,
01016,(주)그로피아,01016-D010162,20231120,20231129,60.000000,589.600000,KRW,C,
01016,(주)그로피아,01016-D010178,20231120,20231130,54.000000,915.200000,KRW,C,
01016,(주)그로피아,01016-D010198,20231120,20231130,50.000000,1514.700000,KRW,C,
01016,(주)그로피아,01016-D010249,20231120,20231127,40.000000,128.700000,KRW,C,
01016,(주)그로피아,01016-D010284,20231120,20231129,50.000000,447.700000,KRW,C,
01016,(주)그로피아,01016-D010287,20231120,20231129,30.000000,488.400000,KRW,C,
01016,(주)그로피아,01016-D010292,20231120,20231129,50.000000,803.000000,KRW,C,
01016,(주)그로피아,01016-D010296,20231120,20231127,30.000000,594.000000,KRW,C,
01016,(주)그로피아,01016-D010316,20231120,20231130,54.000000,1534.500000,KRW,C,
01016,(주)그로피아,01016-D010339,20231120,20231130,10.000000,1694.000000,KRW,C,
01016,(주)그로피아,01016-D010350,20231120,20231129,30.000000,3181.200000,KRW,C,
01016,(주)그로피아,01016-D010407,20231120,20231127,30.000000,6983.900000,KRW,F,
01016,(주)그로피아,01016-D010416,20231120,20231128,120.000000,7530.600000,KRW,C,
01016,(주)그로피아,01016-D010416,20231120,20231128,40.000000,7530.600000,KRW,F,
01016,(주)그로피아,01016-D010424,20231120,20231128,20.000000,10696.400000,KRW,C,
01016,(주)그로피아,01016-D010447,20231120,20231208,100.000000,1453.100000,KRW,F,
01016,(주)그로피아,01016-D010452,20231120,20231128,10.000000,1158.300000,KRW,C,
01016,(주)그로피아,01016-D010455,20231120,20231208,100.000000,1798.500000,KRW,F,
01016,(주)그로피아,01016-D010473,20231120,20231128,30.000000,676.500000,KRW,C,
01016,(주)그로피아,01016-D010484,20231120,20231208,50.000000,3416.600000,KRW,F,
01016,(주)그로피아,01016-D010486,20231120,20231208,10.000000,2454.100000,KRW,C,
01016,(주)그로피아,01016-D010493,20231120,20231208,100.000000,4492.400000,KRW,F,
01016,(주)그로피아,01016-D010504,20231120,20231208,50.000000,6078.600000,KRW,F,
01016,(주)그로피아,01016-D010525,20231120,20231130,30.000000,8072.900000,KRW,F,
01016,(주)그로피아,01016-D010692,20231120,20231128,50.000000,1119.800000,KRW,C,
01016,(주)그로피아,01016-D010725,20231120,20231128,80.000000,151.800000,KRW,F,
01016,(주)그로피아,01016-D010727,20231120,20231128,200.000000,167.200000,KRW,C,
01016,(주)그로피아,01016-D010839,20231120,20231128,100.000000,1655.500000,KRW,C,
01016,(주)그로피아,01016-D010842,20231120,20231128,60.000000,4182.200000,KRW,C,
01016,(주)그로피아,01016-D010901,20231120,20231201,16.000000,1841.400000,KRW,C,
01016,(주)그로피아,01016-D011045,20231120,20231129,30.000000,254.100000,KRW,C,
01016,(주)그로피아,01016-D011153,20231120,20231127,100.000000,50.600000,KRW,F,
01016,(주)그로피아,01016-D011526,20231120,20231201,4.000000,173990.300000,KRW,F,
01016,(주)그로피아,01016-D011762,20231120,20231128,10.000000,223.300000,KRW,F,
01016,(주)그로피아,01016-D012171,20231120,20231204,100.000000,3949.000000,KRW,F,
01016,(주)그로피아,01016-D012172,20231120,20231204,100.000000,5170.000000,KRW,F,
01016,(주)그로피아,01016-D013455,20231120,20231128,40.000000,956.000000,KRW,C,
01016,(주)그로피아,01016-D013502,20231120,20231128,100.000000,385.000000,KRW,C,
01016,(주)그로피아,01016-D013507,20231120,20231128,30.000000,1485.000000,KRW,C,
01016,(주)그로피아,01016-D013534,20231120,20231128,40.000000,822.000000,KRW,C,
01016,(주)그로피아,01016-D040009,20231120,20231128,32.000000,14850.000000,KRW,F,
01016,(주)그로피아,01016-D040012,20231120,20231230,3.000000,4015.000000,KRW,C,
03353,주식회사 에스이엠,03353-C010016,20231120,20231120,3.000000,2289000.000000,KRW,C,
00113,에스케이하이닉스(주),01016-D010112,20231121,20231208,20.000000,88.000000,KRW,R,
00113,에스케이하이닉스(주),01016-D010113,20231121,20231208,20.000000,132.000000,KRW,R,
01016,(주)그로피아,01016-D010058,20231121,20231207,20.000000,122.100000,KRW,F,
01016,(주)그로피아,01016-D010059,20231121,20231207,20.000000,182.600000,KRW,F,
01016,(주)그로피아,01016-D010112,20231121,20231208,20.000000,88.000000,KRW,F,
01016,(주)그로피아,01016-D010113,20231121,20231208,10.000000,132.000000,KRW,F,
01016,(주)그로피아,01016-D010531,20231121,20231209,50.000000,8944.100000,KRW,F,
01016,(주)그로피아,01016-D010532,20231121,20231209,50.000000,13416.700000,KRW,R,
01016,(주)그로피아,01016-D010579,20231121,20231130,80.000000,13050.400000,KRW,F,
01016,(주)그로피아,01016-D010580,20231121,20231130,20.000000,19575.600000,KRW,F,
01016,(주)그로피아,01016-D010580,20231121,20231130,60.000000,19575.600000,KRW,R,
01016,(주)그로피아,01016-D011233,20231121,20231207,20.000000,7040.000000,KRW,F,
01016,(주)그로피아,01016-D011665,20231121,20231207,20.000000,55484.000000,KRW,F,
01016,(주)그로피아,01016-D012498,20231121,20231207,20.000000,115.500000,KRW,F,
01016,(주)그로피아,01016-D012586,20231121,20231209,50.000000,8496.400000,KRW,F,
01016,(주)그로피아,01016-D013214,20231121,20231130,20.000000,150500.000000,KRW,F,
01016,(주)그로피아,01016-D013214,20231121,20231130,60.000000,150500.000000,KRW,R,
01016,(주)그로피아,01016-D013334,20231121,20231207,20.000000,100.000000,KRW,F,
01016,(주)그로피아,01016-D013663,20231121,20231209,50.000000,6000.000000,KRW,R,
00692,엘티에스(Leading Trust Solution),00692-D040001,20231122,20231205,110.000000,38000.000000,KRW,C,
00692,엘티에스(Leading Trust Solution),00692-D090001,20231122,20231205,165.000000,220000.000000,KRW,C,
01016,(주)그로피아,01016-D010021,20231122,20231130,3.000000,266420.000000,KRW,F,
01016,(주)그로피아,01016-D010052,20231122,20231201,10.000000,94.600000,KRW,C,
01016,(주)그로피아,01016-D010111,20231122,20231129,32.000000,88.000000,KRW,C,
01016,(주)그로피아,01016-D010112,20231122,20231124,16.000000,88.000000,KRW,C,
01016,(주)그로피아,01016-D010121,20231122,20231124,100.000000,101.200000,KRW,C,
01016,(주)그로피아,01016-D010121,20231122,20231208,18.000000,101.200000,KRW,F,
01016,(주)그로피아,01016-D010126,20231122,20231208,48.000000,115.500000,KRW,F,
01016,(주)그로피아,01016-D010202,20231122,20231208,1.000000,1166.000000,KRW,F,
01016,(주)그로피아,01016-D010254,20231122,20231124,2.000000,149.600000,KRW,C,
01016,(주)그로피아,01016-D010254,20231122,20231129,8.000000,149.600000,KRW,F,
01016,(주)그로피아,01016-D010299,20231122,20231124,8.000000,636.900000,KRW,C,
01016,(주)그로피아,01016-D010299,20231122,20231129,28.000000,636.900000,KRW,C,
01016,(주)그로피아,01016-D010309,20231122,20231129,16.000000,853.600000,KRW,C,
01016,(주)그로피아,01016-D010311,20231122,20231208,2.000000,881.100000,KRW,F,
01016,(주)그로피아,01016-D010326,20231122,20231208,4.000000,1355.200000,KRW,F,
01016,(주)그로피아,01016-D010334,20231122,20231205,12.000000,1537.800000,KRW,F,
01016,(주)그로피아,01016-D010335,20231122,20231129,28.000000,1612.600000,KRW,C,
01016,(주)그로피아,01016-D010337,20231122,20231124,8.000000,1518.000000,KRW,C,
01016,(주)그로피아,01016-D010351,20231122,20231124,8.000000,2215.400000,KRW,C,
01016,(주)그로피아,01016-D010360,20231122,20231130,12.000000,2581.700000,KRW,C,
01016,(주)그로피아,01016-D010362,20231122,20231129,32.000000,2622.400000,KRW,C,
01016,(주)그로피아,01016-D010364,20231122,20231204,4.000000,2873.200000,KRW,C,
01016,(주)그로피아,01016-D010371,20231122,20231124,16.000000,3140.500000,KRW,C,
01016,(주)그로피아,01016-D010374,20231122,20231208,4.000000,3407.800000,KRW,F,
01016,(주)그로피아,01016-D010376,20231122,20231212,30.000000,4460.500000,KRW,F,
01016,(주)그로피아,01016-D010413,20231122,20231208,4.000000,7700.000000,KRW,F,
01016,(주)그로피아,01016-D010447,20231122,20231214,500.000000,1453.100000,KRW,F,
01016,(주)그로피아,01016-D010452,20231122,20231201,10.000000,1158.300000,KRW,C,
01016,(주)그로피아,01016-D010452,20231122,20231204,5.000000,1158.300000,KRW,F,
01016,(주)그로피아,01016-D010455,20231122,20231214,500.000000,1798.500000,KRW,F,
01016,(주)그로피아,01016-D010458,20231122,20231205,5.000000,1144.000000,KRW,F,
01016,(주)그로피아,01016-D010473,20231122,20231124,2.000000,676.500000,KRW,C,
01016,(주)그로피아,01016-D010533,20231122,20231130,50.000000,9176.200000,KRW,F,
01016,(주)그로피아,01016-D010536,20231122,20231208,30.000000,10337.800000,KRW,F,
01016,(주)그로피아,01016-D010537,20231122,20231208,30.000000,15507.800000,KRW,F,
01016,(주)그로피아,01016-D010540,20231122,20231130,2.000000,10861.400000,KRW,F,
01016,(주)그로피아,01016-D010542,20231122,20231208,1.000000,12197.000000,KRW,F,
01016,(주)그로피아,01016-D010553,20231122,20231208,1.000000,19398.500000,KRW,F,
01016,(주)그로피아,01016-D010554,20231122,20231212,20.000000,20676.700000,KRW,F,
01016,(주)그로피아,01016-D010601,20231122,20231122,1.000000,32593.000000,KRW,C,
01016,(주)그로피아,01016-D010609,20231122,20231130,1.000000,242000.000000,KRW,C,
01016,(주)그로피아,01016-D010630,20231122,20231201,200.000000,5316.300000,KRW,F,
01016,(주)그로피아,01016-D010682,20231122,20231201,11.000000,29700.000000,KRW,F,
01016,(주)그로피아,01016-D010693,20231122,20231124,8.000000,1170.400000,KRW,C,
01016,(주)그로피아,01016-D010694,20231122,20231201,50.000000,1221.000000,KRW,F,
01016,(주)그로피아,01016-D010698,20231122,20231220,50.000000,17600.000000,KRW,C,
01016,(주)그로피아,01016-D010746,20231122,20231124,4.000000,423.500000,KRW,F,
01016,(주)그로피아,01016-D010746,20231122,20231129,16.000000,423.500000,KRW,C,
01016,(주)그로피아,01016-D010774,20231122,20231201,10.000000,1757.800000,KRW,C,
01016,(주)그로피아,01016-D010781,20231122,20231204,20.000000,71.500000,KRW,C,
01016,(주)그로피아,01016-D010855,20231122,20231205,20.000000,958.100000,KRW,F,
01016,(주)그로피아,01016-D010861,20231122,20231205,44.000000,1248.500000,KRW,C,
01016,(주)그로피아,01016-D010965,20231122,20231208,79.000000,17600.000000,KRW,C,
01016,(주)그로피아,01016-D010968,20231122,20231201,10.000000,14077.800000,KRW,C,
01016,(주)그로피아,01016-D011014,20231122,20231204,10.000000,57.200000,KRW,C,
01016,(주)그로피아,01016-D011206,20231122,20231212,10.000000,157300.000000,KRW,F,
01016,(주)그로피아,01016-D011368,20231122,20231130,2.000000,74112.500000,KRW,F,
01016,(주)그로피아,01016-D011418,20231122,20231204,2.000000,1982.200000,KRW,C,
01016,(주)그로피아,01016-D011455,20231122,20231130,50.000000,12318.900000,KRW,C,
01016,(주)그로피아,01016-D011487,20231122,20231208,30.000000,279391.200000,KRW,F,
01016,(주)그로피아,01016-D011497,20231122,20231204,30.000000,338.800000,KRW,F,
01016,(주)그로피아,01016-D011500,20231122,20231204,2.000000,1554.300000,KRW,C,
01016,(주)그로피아,01016-D011525,20231122,20231209,50.000000,322347.300000,KRW,C,
01016,(주)그로피아,01016-D011639,20231122,20231201,50.000000,1837.000000,KRW,F,
01016,(주)그로피아,01016-D011938,20231122,20231208,1.000000,43501.700000,KRW,F,
01016,(주)그로피아,01016-D011939,20231122,20231208,1.000000,35632.300000,KRW,F,
01016,(주)그로피아,01016-D012043,20231122,20231129,16.000000,462.000000,KRW,C,
01016,(주)그로피아,01016-D012389,20231122,20231130,1.000000,47575.000000,KRW,F,
01016,(주)그로피아,01016-D012448,20231122,20231204,5.000000,1428.900000,KRW,C,
01016,(주)그로피아,01016-D012452,20231122,20231129,18.000000,55484.000000,KRW,C,
01016,(주)그로피아,01016-D012616,20231122,20231201,50.000000,10337.800000,KRW,F,
01016,(주)그로피아,01016-D013020,20231122,20231201,50.000000,1738.000000,KRW,F,
01016,(주)그로피아,01016-D013075,20231122,20231204,10.000000,117.000000,KRW,F,
01016,(주)그로피아,01016-D013264,20231122,20231208,30.000000,105080.000000,KRW,R,
01016,(주)그로피아,01016-D013332,20231122,20231130,50.000000,9176.000000,KRW,F,
01016,(주)그로피아,01016-D013385,20231122,20231128,2.000000,70000.000000,KRW,C,
01016,(주)그로피아,01016-D013386,20231122,20231128,2.000000,31691.000000,KRW,C,
01016,(주)그로피아,01016-D013455,20231122,20231124,8.000000,956.000000,KRW,C,
01016,(주)그로피아,01016-D013480,20231122,20231201,100.000000,14157.000000,KRW,F,
01016,(주)그로피아,01016-D013581,20231122,20231204,1.000000,59400.000000,KRW,C,
01016,(주)그로피아,01016-D013654,20231122,20231130,50.000000,0.000000,KRW,F,
01016,(주)그로피아,01016-D013724,20231122,20231124,2.000000,107406.000000,KRW,C,
01016,(주)그로피아,01016-D013725,20231122,20231124,2.000000,102988.000000,KRW,C,
01016,(주)그로피아,01016-D013726,20231122,20231130,1.000000,135649.000000,KRW,C,
01016,(주)그로피아,01016-D013727,20231122,20231122,1.000000,95168.000000,KRW,C,
01016,(주)그로피아,01016-D013728,20231122,20231130,1.000000,44891.000000,KRW,C,
01016,(주)그로피아,01016-D040011,20231122,20231201,80.000000,3047.000000,KRW,C,
01016,(주)그로피아,01016-D040012,20231122,20231201,50.000000,4015.000000,KRW,F,
01016,(주)그로피아,01016-D040045,20231122,20231201,200.000000,5280.000000,KRW,F,
00101,중앙산업,01016-D010046,20231123,20231207,10.000000,112.200000,KRW,F,
01016,(주)그로피아,01016-D010012,20231123,20231209,10.000000,126500.000000,KRW,F,
01016,(주)그로피아,01016-D010013,20231123,20231209,20.000000,126500.000000,KRW,P,
01016,(주)그로피아,01016-D010045,20231123,20231209,30.000000,74.800000,KRW,F,
01016,(주)그로피아,01016-D010047,20231123,20231207,50.000000,81.400000,KRW,F,
01016,(주)그로피아,01016-D013222,20231123,20231209,40.000000,68.000000,KRW,F,
01016,(주)그로피아,01016-D013696,20231123,20231207,60.000000,81.000000,KRW,F,
01016,(주)그로피아,00001-A012655,20231124,20231218,60.000000,0.000000,KRW,F,
01016,(주)그로피아,00001-A012656,20231124,20231218,60.000000,0.000000,KRW,F,
01016,(주)그로피아,01016-D010036,20231124,20231214,100.000000,60.500000,KRW,F,
01016,(주)그로피아,01016-D010043,20231124,20231208,1.000000,101.200000,KRW,F,
01016,(주)그로피아,01016-D010049,20231124,20231208,1.000000,122.100000,KRW,F,
01016,(주)그로피아,01016-D010081,20231124,20231201,3.000000,330.000000,KRW,C,
01016,(주)그로피아,01016-D010087,20231124,20231201,6.000000,508.200000,KRW,F,
01016,(주)그로피아,01016-D010118,20231124,20231130,20.000000,313.500000,KRW,C,
01016,(주)그로피아,01016-D010124,20231124,20231208,3.000000,172.700000,KRW,F,
01016,(주)그로피아,01016-D010127,20231124,20231208,2.000000,172.700000,KRW,F,
01016,(주)그로피아,01016-D010132,20231124,20231208,1.000000,213.400000,KRW,F,
01016,(주)그로피아,01016-D010142,20231124,20231208,1.000000,325.600000,KRW,F,
01016,(주)그로피아,01016-D010158,20231124,20231208,1.000000,539.000000,KRW,F,
01016,(주)그로피아,01016-D010169,20231124,20231208,2.000000,762.300000,KRW,F,
01016,(주)그로피아,01016-D010213,20231124,20231208,2.000000,2444.200000,KRW,F,
01016,(주)그로피아,01016-D010215,20231124,20231208,2.000000,2557.500000,KRW,F,
01016,(주)그로피아,01016-D010250,20231124,20231222,20.000000,141.900000,KRW,C,
01016,(주)그로피아,01016-D010253,20231124,20231207,80.000000,149.600000,KRW,F,
01016,(주)그로피아,01016-D010260,20231124,20231213,1.000000,216.700000,KRW,C,
01016,(주)그로피아,01016-D010260,20231124,20231213,1.000000,216.700000,KRW,F,
01016,(주)그로피아,01016-D010263,20231124,20231130,20.000000,805.000000,KRW,C,
01016,(주)그로피아,01016-D010285,20231124,20231208,1.000000,671.000000,KRW,F,
01016,(주)그로피아,01016-D010295,20231124,20231130,30.000000,1100.000000,KRW,C,
01016,(주)그로피아,01016-D010300,20231124,20231208,1.000000,955.900000,KRW,F,
